Graph nr,Original nodes,Reduced nodes,Node compr. rate,Original edges,Reduced edges,Non zero edges,Edge compr. rate,Total graph compr 
8650,26,24,7.69,56,74,51,8.93,16.62
8651,20,20,0.0,42,62,42,0.0,0.0
8652,22,22,0.0,46,68,46,0.0,0.0
8653,21,17,19.05,46,51,34,26.09,45.14
8654,16,15,6.25,32,45,30,6.25,12.5
8655,19,18,5.26,40,56,38,5.0,10.26
8656,22,16,27.27,46,46,30,34.78,62.05
8657,22,22,0.0,48,70,48,0.0,0.0
8658,17,15,11.76,36,45,30,16.67,28.43
8659,23,18,21.74,48,54,36,25.0,46.739999999999995
8660,28,27,3.57,62,87,60,3.23,6.8
8661,19,17,10.53,40,51,34,15.0,25.53
8662,26,24,7.69,54,72,48,11.11,18.8
8663,24,23,4.17,52,71,49,5.77,9.94
8664,30,26,13.33,66,80,54,18.18,31.509999999999998
8665,21,20,4.76,46,64,44,4.35,9.11
8666,29,24,17.24,62,72,48,22.58,39.81999999999999
8667,29,29,0.0,62,91,62,0.0,0.0
8668,20,18,10.0,42,54,37,11.9,21.9
8669,23,21,8.7,50,65,44,12.0,20.7
8670,23,21,8.7,48,63,42,12.5,21.2
8671,21,21,0.0,46,67,46,0.0,0.0
8672,23,20,13.04,48,60,40,16.67,29.71
8673,21,20,4.76,42,60,40,4.76,9.52
8674,16,15,6.25,32,45,30,6.25,12.5
8675,23,21,8.7,48,63,42,12.5,21.2
8676,22,21,4.55,48,67,46,4.17,8.719999999999999
8677,23,21,8.7,50,65,44,12.0,20.7
8678,24,22,8.33,52,68,46,11.54,19.869999999999997
8679,26,26,0.0,58,84,58,0.0,0.0
8680,15,15,0.0,30,45,30,0.0,0.0
8681,18,17,5.56,38,53,36,5.26,10.82
8682,23,21,8.7,50,65,44,12.0,20.7
8683,25,24,4.0,54,76,52,3.7,7.7
8684,20,20,0.0,42,62,42,0.0,0.0
8685,21,21,0.0,46,67,46,0.0,0.0
8686,28,28,0.0,62,90,62,0.0,0.0
8687,24,24,0.0,52,76,52,0.0,0.0
8688,24,20,16.67,50,58,38,24.0,40.67
8689,25,22,12.0,54,68,46,14.81,26.810000000000002
8690,25,23,8.0,54,71,48,11.11,19.11
8691,25,21,16.0,54,63,43,20.37,36.370000000000005
8692,26,24,7.69,56,74,50,10.71,18.400000000000002
8693,25,23,8.0,54,71,48,11.11,19.11
8694,16,15,6.25,34,45,31,8.82,15.07
8695,27,19,29.63,58,55,36,37.93,67.56
8696,17,17,0.0,36,53,36,0.0,0.0
8697,21,19,9.52,46,61,42,8.7,18.22
8698,24,22,8.33,54,70,48,11.11,19.439999999999998
8699,25,25,0.0,54,79,54,0.0,0.0
8700,29,26,10.34,64,82,56,12.5,22.84
8701,23,20,13.04,48,60,40,16.67,29.71
8702,22,20,9.09,46,60,40,13.04,22.13
8703,25,25,0.0,54,79,54,0.0,0.0
8704,25,22,12.0,50,66,44,12.0,24.0
8705,25,23,8.0,54,71,48,11.11,19.11
8706,25,20,20.0,54,60,41,24.07,44.07
8707,13,13,0.0,28,41,28,0.0,0.0
8708,18,14,22.22,34,40,26,23.53,45.75
8709,26,24,7.69,56,74,50,10.71,18.400000000000002
8710,20,18,10.0,44,56,38,13.64,23.64
8711,25,24,4.0,54,76,52,3.7,7.7
8712,22,18,18.18,46,52,34,26.09,44.269999999999996
8713,25,23,8.0,54,71,49,9.26,17.259999999999998
8714,25,25,0.0,54,79,54,0.0,0.0
8715,25,22,12.0,56,68,47,16.07,28.07
8716,22,22,0.0,48,70,48,0.0,0.0
8717,19,18,5.26,40,56,38,5.0,10.26
8718,25,22,12.0,52,66,44,15.38,27.380000000000003
8719,27,25,7.41,58,77,52,10.34,17.75
8720,22,20,9.09,46,60,40,13.04,22.13
8721,15,12,20.0,30,34,23,23.33,43.33
8722,24,20,16.67,52,60,40,23.08,39.75
8723,24,24,0.0,52,76,52,0.0,0.0
8724,24,21,12.5,52,65,44,15.38,27.880000000000003
8725,19,19,0.0,40,59,40,0.0,0.0
8726,31,29,6.45,68,91,62,8.82,15.27
8727,21,21,0.0,46,67,46,0.0,0.0
8728,26,22,15.38,56,66,44,21.43,36.81
8729,21,21,0.0,46,67,46,0.0,0.0
8730,19,17,10.53,40,51,34,15.0,25.53
8731,24,22,8.33,50,66,44,12.0,20.33
8732,21,21,0.0,46,67,46,0.0,0.0
8733,23,20,13.04,50,62,43,14.0,27.04
8734,15,15,0.0,32,47,32,0.0,0.0
8735,24,22,8.33,50,66,44,12.0,20.33
8736,16,16,0.0,32,48,32,0.0,0.0
8737,29,29,0.0,62,91,62,0.0,0.0
8738,19,16,15.79,40,48,32,20.0,35.79
8739,23,22,4.35,50,70,48,4.0,8.35
8740,16,13,18.75,32,37,24,25.0,43.75
8741,19,19,0.0,40,59,40,0.0,0.0
8742,23,23,0.0,50,73,50,0.0,0.0
8743,19,14,26.32,44,42,30,31.82,58.14
8744,26,24,7.69,56,74,50,10.71,18.400000000000002
8745,26,25,3.85,60,81,57,5.0,8.85
8746,27,23,14.81,60,71,48,20.0,34.81
8747,28,24,14.29,60,72,48,20.0,34.29
8748,20,17,15.0,40,49,32,20.0,35.0
8749,22,22,0.0,46,68,46,0.0,0.0
8750,20,18,10.0,42,54,36,14.29,24.29
8751,20,17,15.0,42,51,35,16.67,31.67
8752,23,21,8.7,50,67,46,8.0,16.7
8753,19,19,0.0,40,59,40,0.0,0.0
8754,25,21,16.0,54,63,42,22.22,38.22
8755,23,22,4.35,52,70,49,5.77,10.12
8756,24,20,16.67,52,60,41,21.15,37.82
8757,19,19,0.0,40,59,40,0.0,0.0
8758,26,24,7.69,58,76,52,10.34,18.03
8759,37,33,10.81,82,103,70,14.63,25.44
8760,19,19,0.0,42,61,42,0.0,0.0
8761,15,13,13.33,32,39,26,18.75,32.08
8762,21,18,14.29,44,54,36,18.18,32.47
8763,24,13,45.83,52,39,26,50.0,95.83
8764,22,22,0.0,46,68,46,0.0,0.0
8765,30,22,26.67,64,64,42,34.38,61.050000000000004
8766,23,20,13.04,50,62,42,16.0,29.04
8767,26,20,23.08,58,60,40,31.03,54.11
8768,36,29,19.44,78,87,58,25.64,45.08
8769,20,18,10.0,44,56,38,13.64,23.64
8770,16,15,6.25,36,47,33,8.33,14.58
8771,22,22,0.0,48,70,48,0.0,0.0
8772,31,30,3.23,68,96,66,2.94,6.17
8773,27,25,7.41,60,79,55,8.33,15.74
8774,21,19,9.52,48,61,42,12.5,22.02
8775,24,24,0.0,54,78,54,0.0,0.0
8776,20,18,10.0,42,56,38,9.52,19.52
8777,33,28,15.15,74,88,61,17.57,32.72
8778,28,24,14.29,60,74,50,16.67,30.96
8779,23,23,0.0,50,73,50,0.0,0.0
8780,19,19,0.0,40,59,40,0.0,0.0
8781,26,24,7.69,58,76,52,10.34,18.03
8782,20,16,20.0,42,46,31,26.19,46.19
8783,21,20,4.76,42,60,40,4.76,9.52
8784,26,22,15.38,56,66,44,21.43,36.81
8785,16,16,0.0,34,50,34,0.0,0.0
8786,32,25,21.88,70,75,50,28.57,50.45
8787,24,24,0.0,50,74,50,0.0,0.0
8788,20,18,10.0,42,54,36,14.29,24.29
8789,22,15,31.82,48,45,30,37.5,69.32
8790,28,28,0.0,62,90,62,0.0,0.0
8791,26,24,7.69,56,74,50,10.71,18.400000000000002
8792,17,14,17.65,34,42,28,17.65,35.3
8793,21,21,0.0,44,65,44,0.0,0.0
8794,32,29,9.38,70,91,63,10.0,19.380000000000003
8795,15,13,13.33,32,39,26,18.75,32.08
8796,26,26,0.0,58,84,58,0.0,0.0
8797,25,25,0.0,52,77,52,0.0,0.0
8798,27,25,7.41,60,79,54,10.0,17.41
8799,28,26,7.14,62,82,56,9.68,16.82
8800,12,10,16.67,24,28,18,25.0,41.67
8801,32,30,6.25,74,98,68,8.11,14.36
8802,28,23,17.86,64,71,49,23.44,41.3
8803,35,31,11.43,78,99,68,12.82,24.25
8804,19,17,10.53,42,53,36,14.29,24.82
8805,18,15,16.67,38,45,30,21.05,37.72
8806,22,20,9.09,46,62,42,8.7,17.79
8807,26,24,7.69,56,74,50,10.71,18.400000000000002
8808,24,23,4.17,52,71,49,5.77,9.94
8809,22,20,9.09,46,62,42,8.7,17.79
8810,27,24,11.11,58,74,50,13.79,24.9
8811,16,15,6.25,34,47,32,5.88,12.129999999999999
8812,34,30,11.76,74,94,64,13.51,25.27
8813,24,22,8.33,52,68,46,11.54,19.869999999999997
8814,26,24,7.69,56,74,51,8.93,16.62
8815,20,18,10.0,42,56,38,9.52,19.52
8816,25,22,12.0,54,68,46,14.81,26.810000000000002
8817,28,24,14.29,62,74,52,16.13,30.419999999999998
8818,32,30,6.25,72,96,66,8.33,14.58
8819,22,19,13.64,46,57,38,17.39,31.03
8820,27,27,0.0,58,85,58,0.0,0.0
8821,30,27,10.0,66,85,58,12.12,22.119999999999997
8822,23,21,8.7,48,63,42,12.5,21.2
8823,24,24,0.0,50,74,50,0.0,0.0
8824,27,24,11.11,60,76,52,13.33,24.439999999999998
8825,24,22,8.33,50,66,44,12.0,20.33
8826,30,28,6.67,66,88,60,9.09,15.76
8827,28,26,7.14,62,82,56,9.68,16.82
8828,19,18,5.26,40,54,37,7.5,12.76
8829,28,26,7.14,64,84,58,9.38,16.52
8830,24,22,8.33,50,68,46,8.0,16.33
8831,24,22,8.33,52,68,46,11.54,19.869999999999997
8832,24,18,25.0,54,54,38,29.63,54.629999999999995
8833,25,23,8.0,52,69,46,11.54,19.54
8834,19,19,0.0,38,57,38,0.0,0.0
8835,23,23,0.0,50,73,50,0.0,0.0
8836,24,22,8.33,52,68,46,11.54,19.869999999999997
8837,25,25,0.0,56,81,56,0.0,0.0
8838,25,21,16.0,54,63,42,22.22,38.22
8839,21,19,9.52,46,59,40,13.04,22.56
8840,26,26,0.0,58,84,58,0.0,0.0
8841,15,15,0.0,30,45,30,0.0,0.0
8842,20,16,20.0,42,46,30,28.57,48.57
8843,33,31,6.06,74,99,68,8.11,14.169999999999998
8844,27,25,7.41,62,81,56,9.68,17.09
8845,19,18,5.26,40,56,38,5.0,10.26
8846,21,17,19.05,44,51,34,22.73,41.78
8847,23,23,0.0,48,71,48,0.0,0.0
8848,15,15,0.0,32,47,32,0.0,0.0
8849,25,25,0.0,54,79,54,0.0,0.0
8850,27,24,11.11,58,74,50,13.79,24.9
8851,15,13,13.33,30,37,24,20.0,33.33
8852,23,23,0.0,50,73,50,0.0,0.0
8853,16,16,0.0,32,48,32,0.0,0.0
8854,22,18,18.18,46,52,34,26.09,44.269999999999996
8855,31,31,0.0,70,101,70,0.0,0.0
8856,17,13,23.53,36,39,27,25.0,48.53
8857,23,21,8.7,48,65,44,8.33,17.03
8858,24,24,0.0,54,78,54,0.0,0.0
8859,18,12,33.33,38,34,22,42.11,75.44
8860,18,18,0.0,38,56,38,0.0,0.0
8861,24,24,0.0,52,76,52,0.0,0.0
8862,21,18,14.29,44,54,36,18.18,32.47
8863,23,19,17.39,50,57,38,24.0,41.39
8864,25,25,0.0,56,81,56,0.0,0.0
8865,28,22,21.43,62,66,44,29.03,50.46
8866,24,18,25.0,52,52,36,30.77,55.769999999999996
8867,26,26,0.0,56,82,56,0.0,0.0
8868,20,19,5.0,42,59,40,4.76,9.76
8869,34,29,14.71,74,89,60,18.92,33.63
8870,27,22,18.52,60,68,46,23.33,41.849999999999994
8871,22,22,0.0,48,70,48,0.0,0.0
8872,25,19,24.0,52,55,36,30.77,54.769999999999996
8873,27,25,7.41,58,77,52,10.34,17.75
8874,27,26,3.7,58,82,56,3.45,7.15
8875,27,23,14.81,60,71,48,20.0,34.81
8876,22,17,22.73,48,49,32,33.33,56.06
8877,20,19,5.0,42,59,40,4.76,9.76
8878,23,21,8.7,50,65,44,12.0,20.7
8879,32,28,12.5,72,88,60,16.67,29.17
8880,27,25,7.41,58,77,52,10.34,17.75
8881,30,26,13.33,68,82,56,17.65,30.979999999999997
8882,22,21,4.55,46,65,44,4.35,8.899999999999999
8883,25,21,16.0,52,63,42,19.23,35.230000000000004
8884,26,22,15.38,56,66,44,21.43,36.81
8885,30,29,3.33,66,93,64,3.03,6.359999999999999
8886,32,29,9.38,70,91,62,11.43,20.810000000000002
8887,25,23,8.0,54,71,48,11.11,19.11
8888,24,22,8.33,50,66,44,12.0,20.33
8889,20,19,5.0,40,57,38,5.0,10.0
8890,18,16,11.11,36,46,30,16.67,27.78
8891,22,22,0.0,46,68,46,0.0,0.0
8892,21,21,0.0,46,67,46,0.0,0.0
8893,22,19,13.64,46,57,38,17.39,31.03
8894,22,22,0.0,46,68,46,0.0,0.0
8895,18,18,0.0,38,56,38,0.0,0.0
8896,26,24,7.69,56,74,50,10.71,18.400000000000002
8897,28,26,7.14,60,80,54,10.0,17.14
8898,11,9,18.18,22,25,17,22.73,40.91
8899,23,21,8.7,50,65,44,12.0,20.7
8900,27,26,3.7,60,84,58,3.33,7.03
8901,27,22,18.52,58,66,45,22.41,40.93
8902,29,29,0.0,64,93,64,0.0,0.0
8903,23,21,8.7,52,67,46,11.54,20.24
8904,24,24,0.0,50,74,50,0.0,0.0
8905,16,14,12.5,30,40,26,13.33,25.83
8906,27,25,7.41,60,79,54,10.0,17.41
8907,24,20,16.67,52,62,42,19.23,35.900000000000006
8908,18,16,11.11,38,48,32,15.79,26.9
8909,28,23,17.86,60,69,47,21.67,39.53
8910,25,23,8.0,54,71,48,11.11,19.11
8911,24,22,8.33,52,68,46,11.54,19.869999999999997
8912,25,21,16.0,54,65,45,16.67,32.67
8913,20,18,10.0,42,54,36,14.29,24.29
8914,24,23,4.17,50,71,48,4.0,8.17
8915,24,20,16.67,50,60,40,20.0,36.67
8916,26,19,26.92,54,55,36,33.33,60.25
8917,23,19,17.39,48,59,40,16.67,34.06
8918,20,19,5.0,42,59,40,4.76,9.76
8919,14,14,0.0,28,42,28,0.0,0.0
8920,22,19,13.64,46,59,40,13.04,26.68
8921,20,20,0.0,42,62,42,0.0,0.0
8922,22,22,0.0,48,70,48,0.0,0.0
8923,25,20,20.0,52,60,40,23.08,43.08
8924,27,23,14.81,60,71,48,20.0,34.81
8925,25,23,8.0,54,71,48,11.11,19.11
8926,20,17,15.0,44,51,35,20.45,35.45
8927,24,24,0.0,50,74,50,0.0,0.0
8928,19,19,0.0,40,59,40,0.0,0.0
8929,19,18,5.26,42,56,39,7.14,12.399999999999999
8930,25,20,20.0,54,58,39,27.78,47.78
8931,25,25,0.0,54,79,54,0.0,0.0
8932,25,23,8.0,54,71,49,9.26,17.259999999999998
8933,15,15,0.0,30,45,30,0.0,0.0
8934,22,18,18.18,48,54,37,22.92,41.1
8935,20,20,0.0,42,62,42,0.0,0.0
8936,23,19,17.39,50,57,38,24.0,41.39
8937,27,23,14.81,58,69,46,20.69,35.5
8938,15,13,13.33,32,39,26,18.75,32.08
8939,26,24,7.69,56,74,50,10.71,18.400000000000002
8940,26,23,11.54,56,71,48,14.29,25.83
8941,27,25,7.41,60,79,54,10.0,17.41
8942,27,24,11.11,58,74,50,13.79,24.9
8943,22,20,9.09,48,62,43,10.42,19.509999999999998
8944,20,20,0.0,42,62,42,0.0,0.0
8945,22,19,13.64,48,59,40,16.67,30.310000000000002
8946,24,23,4.17,50,71,48,4.0,8.17
8947,23,19,17.39,50,57,39,22.0,39.39
8948,23,17,26.09,48,51,34,29.17,55.260000000000005
8949,24,21,12.5,52,63,43,17.31,29.81
8950,24,21,12.5,50,63,42,16.0,28.5
8951,21,19,9.52,42,57,38,9.52,19.04
8952,16,14,12.5,34,42,29,14.71,27.21
8953,20,18,10.0,42,54,36,14.29,24.29
8954,20,16,20.0,42,48,32,23.81,43.81
8955,14,14,0.0,30,44,30,0.0,0.0
8956,30,30,0.0,64,94,64,0.0,0.0
8957,15,15,0.0,32,47,32,0.0,0.0
8958,19,19,0.0,42,61,42,0.0,0.0
8959,18,16,11.11,36,48,32,11.11,22.22
8960,23,20,13.04,48,62,42,12.5,25.54
8961,27,25,7.41,58,79,54,6.9,14.31
8962,21,21,0.0,46,67,46,0.0,0.0
8963,12,11,8.33,24,33,22,8.33,16.66
8964,30,28,6.67,68,90,62,8.82,15.49
8965,25,23,8.0,54,71,48,11.11,19.11
8966,27,25,7.41,56,77,52,7.14,14.55
8967,24,22,8.33,50,68,46,8.0,16.33
8968,20,20,0.0,42,62,42,0.0,0.0
8969,29,25,13.79,62,79,54,12.9,26.689999999999998
8970,23,22,4.35,48,68,46,4.17,8.52
8971,17,17,0.0,34,51,34,0.0,0.0
8972,28,24,14.29,64,76,52,18.75,33.04
8973,18,18,0.0,36,54,36,0.0,0.0
8974,27,27,0.0,60,87,60,0.0,0.0
8975,15,15,0.0,32,47,32,0.0,0.0
8976,25,21,16.0,54,63,42,22.22,38.22
8977,22,22,0.0,48,70,48,0.0,0.0
8978,18,18,0.0,38,56,38,0.0,0.0
8979,22,20,9.09,48,62,42,12.5,21.59
8980,19,19,0.0,40,59,40,0.0,0.0
8981,23,23,0.0,50,73,50,0.0,0.0
8982,23,22,4.35,48,68,46,4.17,8.52
8983,33,30,9.09,74,96,66,10.81,19.9
8984,28,25,10.71,62,79,54,12.9,23.61
8985,23,23,0.0,52,75,52,0.0,0.0
8986,14,13,7.14,26,37,24,7.69,14.83
8987,18,17,5.56,38,53,36,5.26,10.82
8988,27,25,7.41,58,77,52,10.34,17.75
8989,23,20,13.04,48,62,42,12.5,25.54
8990,24,20,16.67,50,60,40,20.0,36.67
8991,22,21,4.55,48,67,46,4.17,8.719999999999999
8992,23,23,0.0,48,71,48,0.0,0.0
8993,27,25,7.41,60,79,54,10.0,17.41
8994,27,23,14.81,58,69,46,20.69,35.5
8995,25,25,0.0,54,79,54,0.0,0.0
8996,20,20,0.0,46,66,46,0.0,0.0
8997,17,15,11.76,34,45,30,11.76,23.52
8998,24,22,8.33,52,68,47,9.62,17.95
8999,30,28,6.67,70,92,65,7.14,13.809999999999999
9000,24,22,8.33,50,68,46,8.0,16.33
9001,27,23,14.81,58,69,46,20.69,35.5
9002,29,25,13.79,66,79,54,18.18,31.97
9003,23,23,0.0,48,71,48,0.0,0.0
9004,23,19,17.39,48,57,38,20.83,38.22
9005,27,25,7.41,58,77,52,10.34,17.75
9006,22,20,9.09,46,62,42,8.7,17.79
9007,17,17,0.0,38,55,38,0.0,0.0
9008,33,25,24.24,72,75,51,29.17,53.41
9009,16,13,18.75,32,37,24,25.0,43.75
9010,26,24,7.69,56,74,50,10.71,18.400000000000002
9011,20,18,10.0,42,56,38,9.52,19.52
9012,19,19,0.0,40,59,40,0.0,0.0
9013,24,24,0.0,50,74,50,0.0,0.0
9014,21,17,19.05,46,51,34,26.09,45.14
9015,26,24,7.69,56,74,50,10.71,18.400000000000002
9016,16,16,0.0,34,50,34,0.0,0.0
9017,24,22,8.33,52,68,46,11.54,19.869999999999997
9018,31,29,6.45,66,89,60,9.09,15.54
9019,20,20,0.0,44,64,44,0.0,0.0
9020,29,28,3.45,62,88,60,3.23,6.68
9021,23,23,0.0,48,71,48,0.0,0.0
9022,24,24,0.0,52,76,52,0.0,0.0
9023,27,19,29.63,58,55,37,36.21,65.84
9024,25,19,24.0,54,57,39,27.78,51.78
9025,19,19,0.0,40,59,40,0.0,0.0
9026,24,24,0.0,50,74,50,0.0,0.0
9027,24,24,0.0,52,76,52,0.0,0.0
9028,21,19,9.52,46,59,40,13.04,22.56
9029,24,22,8.33,52,68,46,11.54,19.869999999999997
9030,34,30,11.76,76,94,64,15.79,27.549999999999997
9031,23,20,13.04,50,62,42,16.0,29.04
9032,24,22,8.33,52,68,46,11.54,19.869999999999997
9033,11,11,0.0,22,33,22,0.0,0.0
9034,25,25,0.0,54,79,54,0.0,0.0
9035,20,18,10.0,42,54,36,14.29,24.29
9036,23,19,17.39,50,57,38,24.0,41.39
9037,24,24,0.0,50,74,50,0.0,0.0
9038,25,22,12.0,52,66,44,15.38,27.380000000000003
9039,19,11,42.11,40,31,20,50.0,92.11
9040,25,23,8.0,52,71,48,7.69,15.690000000000001
9041,20,19,5.0,42,59,40,4.76,9.76
9042,25,21,16.0,54,63,42,22.22,38.22
9043,20,20,0.0,44,64,44,0.0,0.0
9044,31,31,0.0,70,101,70,0.0,0.0
9045,20,19,5.0,42,59,40,4.76,9.76
9046,29,25,13.79,64,77,52,18.75,32.54
9047,19,19,0.0,40,59,40,0.0,0.0
9048,31,27,12.9,68,83,56,17.65,30.549999999999997
9049,27,21,22.22,60,63,45,25.0,47.22
9050,24,22,8.33,52,70,48,7.69,16.02
9051,21,21,0.0,44,65,44,0.0,0.0
9052,21,21,0.0,44,65,44,0.0,0.0
9053,28,24,14.29,62,74,50,19.35,33.64
9054,30,30,0.0,66,96,66,0.0,0.0
9055,26,24,7.69,58,76,52,10.34,18.03
9056,29,25,13.79,64,79,54,15.62,29.409999999999997
9057,28,22,21.43,60,66,44,26.67,48.1
9058,23,23,0.0,50,73,50,0.0,0.0
9059,22,21,4.55,46,65,44,4.35,8.899999999999999
9060,16,14,12.5,32,42,28,12.5,25.0
9061,32,30,6.25,70,94,64,8.57,14.82
9062,25,25,0.0,56,81,56,0.0,0.0
9063,18,16,11.11,36,48,32,11.11,22.22
9064,26,24,7.69,58,76,52,10.34,18.03
9065,25,22,12.0,56,70,49,12.5,24.5
9066,30,30,0.0,68,98,68,0.0,0.0
9067,22,20,9.09,46,60,40,13.04,22.13
9068,19,16,15.79,42,50,34,19.05,34.84
9069,21,18,14.29,44,52,35,20.45,34.739999999999995
9070,28,26,7.14,62,82,56,9.68,16.82
9071,19,17,10.53,38,49,32,15.79,26.32
9072,14,14,0.0,28,42,28,0.0,0.0
9073,27,27,0.0,58,85,58,0.0,0.0
9074,26,26,0.0,58,84,58,0.0,0.0
9075,24,18,25.0,54,54,36,33.33,58.33
9076,26,21,19.23,56,63,42,25.0,44.230000000000004
9077,19,17,10.53,40,53,36,10.0,20.53
9078,17,17,0.0,38,55,38,0.0,0.0
9079,24,23,4.17,52,73,50,3.85,8.02
9080,23,22,4.35,50,68,46,8.0,12.35
9081,27,26,3.7,56,80,54,3.57,7.27
9082,15,15,0.0,32,47,32,0.0,0.0
9083,21,18,14.29,46,56,38,17.39,31.68
9084,24,22,8.33,54,70,48,11.11,19.439999999999998
9085,24,24,0.0,50,74,50,0.0,0.0
9086,24,24,0.0,50,74,50,0.0,0.0
9087,22,22,0.0,48,70,48,0.0,0.0
9088,14,14,0.0,30,44,30,0.0,0.0
9089,20,20,0.0,42,62,42,0.0,0.0
9090,15,9,40.0,30,25,16,46.67,86.67
9091,24,22,8.33,52,68,46,11.54,19.869999999999997
9092,22,18,18.18,46,52,34,26.09,44.269999999999996
9093,33,29,12.12,74,91,62,16.22,28.339999999999996
9094,26,22,15.38,54,66,44,18.52,33.9
9095,17,14,17.65,36,42,29,19.44,37.09
9096,24,24,0.0,52,76,52,0.0,0.0
9097,12,11,8.33,22,31,20,9.09,17.42
9098,24,19,20.83,52,57,40,23.08,43.91
9099,23,21,8.7,48,63,43,10.42,19.119999999999997
9100,27,27,0.0,60,87,60,0.0,0.0
9101,25,23,8.0,54,71,48,11.11,19.11
9102,18,17,5.56,36,51,34,5.56,11.12
9103,15,15,0.0,30,45,30,0.0,0.0
9104,23,21,8.7,50,67,46,8.0,16.7
9105,26,26,0.0,58,84,58,0.0,0.0
9106,19,17,10.53,40,51,34,15.0,25.53
9107,24,21,12.5,50,63,42,16.0,28.5
9108,24,24,0.0,52,76,52,0.0,0.0
9109,21,16,23.81,46,48,32,30.43,54.239999999999995
9110,23,18,21.74,50,54,37,26.0,47.739999999999995
9111,32,28,12.5,72,88,60,16.67,29.17
9112,22,22,0.0,48,70,48,0.0,0.0
9113,19,17,10.53,42,53,37,11.9,22.43
9114,27,25,7.41,58,77,52,10.34,17.75
9115,18,16,11.11,38,48,32,15.79,26.9
9116,21,17,19.05,44,51,35,20.45,39.5
9117,18,15,16.67,38,45,31,18.42,35.09
9118,28,25,10.71,58,75,50,13.79,24.5
9119,18,18,0.0,38,56,38,0.0,0.0
9120,21,20,4.76,44,62,42,4.55,9.309999999999999
9121,27,25,7.41,60,79,55,8.33,15.74
9122,19,15,21.05,40,45,30,25.0,46.05
9123,17,14,17.65,34,40,26,23.53,41.18
9124,27,27,0.0,60,87,60,0.0,0.0
9125,18,18,0.0,38,56,38,0.0,0.0
9126,25,22,12.0,54,68,46,14.81,26.810000000000002
9127,26,22,15.38,56,68,47,16.07,31.450000000000003
9128,23,17,26.09,48,49,32,33.33,59.42
9129,28,28,0.0,62,90,62,0.0,0.0
9130,29,21,27.59,64,61,41,35.94,63.53
9131,20,19,5.0,44,59,41,6.82,11.82
9132,28,25,10.71,62,79,54,12.9,23.61
9133,18,14,22.22,38,40,27,28.95,51.17
9134,15,11,26.67,32,31,21,34.38,61.050000000000004
9135,20,18,10.0,42,54,36,14.29,24.29
9136,25,22,12.0,52,66,44,15.38,27.380000000000003
9137,21,18,14.29,44,54,36,18.18,32.47
9138,24,23,4.17,54,75,52,3.7,7.87
9139,22,20,9.09,46,60,40,13.04,22.13
9140,16,16,0.0,32,48,32,0.0,0.0
9141,23,21,8.7,48,65,44,8.33,17.03
9142,26,24,7.69,56,74,50,10.71,18.400000000000002
9143,24,22,8.33,50,66,44,12.0,20.33
9144,26,24,7.69,56,74,50,10.71,18.400000000000002
9145,22,18,18.18,50,56,40,20.0,38.18
9146,24,23,4.17,52,71,49,5.77,9.94
9147,31,27,12.9,68,83,56,17.65,30.549999999999997
9148,21,19,9.52,44,57,38,13.64,23.16
9149,27,27,0.0,58,85,58,0.0,0.0
9150,30,27,10.0,66,85,58,12.12,22.119999999999997
9151,16,16,0.0,34,50,34,0.0,0.0
9152,20,18,10.0,44,56,38,13.64,23.64
9153,25,23,8.0,56,73,50,10.71,18.71
9154,24,22,8.33,54,70,49,9.26,17.59
9155,25,22,12.0,54,68,47,12.96,24.96
9156,30,28,6.67,66,90,62,6.06,12.73
9157,17,16,5.88,34,48,32,5.88,11.76
9158,19,18,5.26,40,56,38,5.0,10.26
9159,29,22,24.14,66,66,44,33.33,57.47
9160,25,24,4.0,54,74,51,5.56,9.559999999999999
9161,27,25,7.41,60,79,54,10.0,17.41
9162,19,19,0.0,40,59,40,0.0,0.0
9163,28,28,0.0,62,90,62,0.0,0.0
9164,23,21,8.7,48,65,44,8.33,17.03
9165,31,29,6.45,68,91,62,8.82,15.27
9166,25,23,8.0,54,73,50,7.41,15.41
9167,19,18,5.26,38,54,36,5.26,10.52
9168,29,27,6.9,64,85,58,9.38,16.28
9169,19,15,21.05,40,43,28,30.0,51.05
9170,24,24,0.0,52,76,52,0.0,0.0
9171,19,19,0.0,42,61,42,0.0,0.0
9172,23,21,8.7,50,65,44,12.0,20.7
9173,31,29,6.45,70,93,64,8.57,15.02
9174,24,20,16.67,50,60,40,20.0,36.67
9175,20,17,15.0,44,53,36,18.18,33.18
9176,21,21,0.0,44,65,44,0.0,0.0
9177,25,24,4.0,52,74,50,3.85,7.85
9178,24,24,0.0,52,76,52,0.0,0.0
9179,24,21,12.5,52,65,44,15.38,27.880000000000003
9180,22,18,18.18,46,52,34,26.09,44.269999999999996
9181,27,22,18.52,60,68,48,20.0,38.519999999999996
9182,30,26,13.33,66,82,57,13.64,26.97
9183,13,13,0.0,26,39,26,0.0,0.0
9184,27,21,22.22,58,61,41,29.31,51.53
9185,19,18,5.26,42,56,39,7.14,12.399999999999999
9186,25,25,0.0,56,81,56,0.0,0.0
9187,31,26,16.13,68,80,54,20.59,36.72
9188,16,12,25.0,32,34,22,31.25,56.25
9189,32,28,12.5,68,84,56,17.65,30.15
9190,20,20,0.0,42,62,42,0.0,0.0
9191,26,24,7.69,54,74,50,7.41,15.100000000000001
9192,26,23,11.54,56,71,48,14.29,25.83
